price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,sqft_basement,lat,long
920000,4,2.75,3140,7258,3140,0,47.7064,-122.232
366000,3,2.25,1445,1028,1300,145,47.5339,-122.067
480000,4,2.5,2430,5000,2430,0,47.515,-121.873
388000,3,3.25,1370,915,1100,270,47.5639,-122.388
2.32E+06,4,3.5,5050,9520,3610,1440,47.6364,-122.209
730000,3,2.5,1860,1290,1240,620,47.6179,-122.301
950000,5,3.75,5330,6000,3570,1760,47.5401,-122.073
358990,3,3.25,1710,2171,1400,310,47.5434,-122.368
398651,4,2.5,2650,4120,2650,0,47.5019,-122.34
530000,4,2.5,2590,7891,2590,0,47.5055,-122.194
610360,4,2.5,2610,5562,2610,0,47.5137,-122.169
436110,3,2.5,1770,1235,1600,170,47.6965,-122.342
925000,4,2.75,3730,8014,3730,0,47.6036,-122.059
449950,4,2.5,2420,5244,2420,0,47.4729,-122.35
760000,4,2.5,3330,7399,3330,0,47.679,-122.153
293000,3,2.25,1910,3481,1910,0,47.4293,-122.188
695000,2,2.5,2170,7665,2170,0,47.7112,-122.019
285000,3,2.5,2437,5136,2437,0,47.3517,-122.21
1.25578E+06,5,4,4180,12042,4180,0,47.5959,-122.014
379900,3,2.5,1800,2791,1800,0,47.5442,-122.371
472000,5,2.5,2570,7412,2570,0,47.7265,-121.957
300000,4,2.5,2090,5195,2090,0,47.3986,-122.166
272000,4,2.5,2789,3960,2789,0,47.3059,-122.28
418395,4,2.5,2906,5893,2906,0,47.2599,-122.192
465000,5,2.5,2550,6405,2550,0,47.5191,-121.869
659950,4,2.75,3550,9400,3550,0,47.4827,-122.131
484950,3,2.25,1590,926,1590,0,47.5402,-122.387
359000,3,2.25,1950,1968,1160,790,47.5179,-122.195
519000,4,2.5,3250,4500,3250,0,47.4944,-122.149
1.71E+06,5,4.5,4590,14685,4590,0,47.664,-122.2
535000,4,2.75,3070,7201,3070,0,47.4897,-122.147
622950,4,3.25,3030,7644,2830,200,47.5457,-121.881
515000,3,2.5,2610,5845,2610,0,47.4821,-122.142
330000,4,3.5,3150,6202,3150,0,47.3993,-122.162
318000,3,1.5,1240,983,1240,0,47.7235,-122.353
439000,3,2.5,1680,2801,1680,0,47.745,-122.181
540000,3,2.5,2220,5279,2220,0,47.5132,-122.387
1.079E+06,4,3.25,4800,12727,4800,0,47.5311,-122.134
435000,4,2.5,3100,4699,3100,0,47.3785,-122.023
2.7E+06,4,4,7850,89651,7850,0,47.5406,-121.982
1.1E+06,4,2.75,3590,5625,3590,0,47.6959,-122.133
293467,4,2,1590,942,1590,0,47.54,-122.026
328000,3,2.5,2242,4800,2242,0,47.2581,-122.2
550000,3,3.5,2490,3582,1720,770,47.5338,-122.067
649000,3,2,1530,1442,1530,0,47.6692,-122.372
435000,4,2.5,2150,3143,2150,0,47.5048,-122.154
625000,3,2.5,2440,4800,2440,0,47.5595,-122.365
415000,3,1.5,1270,1483,1270,0,47.6987,-122.317
400000,3,2.25,1450,4706,1450,0,47.761,-122.232
979000,3,2.5,2690,4047,2690,0,47.6797,-122.385
625250,4,2.5,2755,4831,2755,0,47.685,-122.039
665000,4,3.5,2650,3474,2230,420,47.5377,-122.046
589500,3,3.25,2310,3075,1730,580,47.5644,-122.383
437000,2,3,1460,1452,1140,320,47.5224,-122.39
320000,3,1,1400,9000,1400,0,47.5022,-122.145
333500,3,2.5,2196,7475,2196,0,47.3803,-122.204
430000,3,2.25,2020,2750,1680,340,47.5633,-122.297
995500,5,4.5,4280,8465,4280,0,47.7325,-122.165
427874,3,3,2340,5002,2340,0,47.4831,-121.773
334990,4,2.5,2220,4228,2220,0,47.5014,-122.341
909500,4,4,4420,5940,3410,1010,47.5397,-122.072
210000,3,2,1580,4961,1580,0,47.3338,-122.053
952990,4,2.75,3550,6558,3550,0,47.7076,-122.115
622500,2,1.75,1510,851,1420,90,47.6536,-122.358
515000,3,3.5,1360,1419,1040,320,47.6697,-122.371
350000,3,2.5,2040,13590,2040,0,47.3122,-122.04
310000,1,1.5,1120,912,1120,0,47.5924,-122.299
700000,4,3.5,4490,5099,3390,1100,47.5394,-121.861
907687,4,2.5,3560,6786,2930,630,47.5756,-122.071
741500,2,2.5,2150,5760,2150,0,47.7094,-122.018
395000,3,2.5,2130,5088,1840,290,47.7329,-121.976
559950,5,2.75,2990,6370,2990,0,47.4853,-122.154
215000,4,2.5,1847,8000,1847,0,47.2872,-122.257
390000,4,2.5,2610,7227,2610,0,47.314,-122.023
425000,3,2.25,1670,107157,1670,0,47.2743,-122.009
472000,3,2.5,1860,415126,1860,0,47.3974,-122.005
1.33E+06,4,3.5,3440,9776,3440,0,47.5374,-122.216
695000,4,3.5,3510,9364,3510,0,47.54,-121.876
545000,3,2.5,1740,1279,1740,0,47.589,-122.387
389950,4,2.5,2240,5500,2240,0,47.496,-122.169
380000,3,2.25,1550,1485,1550,0,47.6989,-122.346
288790,4,2,1390,745,1390,0,47.5401,-122.026
432500,3,3,2500,6000,2500,0,47.4408,-122.161
615000,3,3.5,2710,3326,1650,1060,47.5371,-122.073
500000,3,2.5,1720,3012,1720,0,47.7312,-122.334
615000,3,2.25,1760,1146,1760,0,47.6073,-122.304
500000,4,2.25,2270,8196,1150,1120,47.7214,-122.227
622000,3,3.5,1690,1765,1370,320,47.6536,-122.34
802945,5,3.5,4000,9234,4000,0,47.5265,-121.887
1.26E+06,4,2.5,2880,9003,2880,0,47.6844,-122.199
598950,3,2.5,1480,1531,1480,0,47.669,-122.402
430000,3,2.5,1950,4949,1950,0,47.5155,-121.87
515000,4,2.75,2700,5150,2700,0,47.5209,-121.874
1.262E+06,2,3,2210,3917,1500,710,47.6166,-122.291
400000,4,3.5,2370,3692,2370,0,47.5044,-122.17
390000,3,2.5,1310,1254,850,460,47.5622,-122.384
450000,3,2.5,2410,4293,2410,0,47.5196,-121.869
804995,5,1.5,3360,5402,3360,0,47.6067,-122.053
825000,4,3.25,3040,4155,2350,690,47.5429,-122.012
435000,4,2.25,2140,6355,2140,0,47.5367,-121.88
398000,3,2.5,1720,1715,1240,480,47.5481,-122.384
411605,4,2.5,2658,3960,2658,0,47.2603,-122.194
315000,3,3.25,1480,983,1180,300,47.5555,-122.363
455000,2,2,1350,1209,1350,0,47.649,-122.383
452950,3,2.5,1150,1194,1020,130,47.6684,-122.365
380000,3,1.75,1690,1468,1380,310,47.563,-122.297
340000,2,1.75,1270,1916,1270,0,47.5648,-122.294
409950,3,2.5,2655,5080,2655,0,47.2972,-122.348
360000,2,1,880,1165,880,0,47.6192,-122.297
1.595E+06,4,4.25,4645,7757,3855,790,47.6248,-122.29
440000,3,1.5,1270,1443,1270,0,47.699,-122.317
730000,2,1.75,1728,95950,1728,0,47.4579,-122.443
408000,3,2.25,1950,7221,1950,0,47.431,-122.285
820000,4,2.5,3170,3862,3170,0,47.6705,-122.145
360000,2,2.5,1233,1244,963,270,47.5533,-122.381
339990,3,2.5,2570,4600,2570,0,47.2582,-122.196
515000,3,2,1560,1020,1560,0,47.605,-122.304
541000,3,1.75,1630,1166,1020,610,47.6646,-122.367
375000,4,2.5,2510,7245,2510,0,47.5096,-122.363
320000,4,2.5,2223,5780,2223,0,47.3586,-122.157
325000,2,2.25,1230,1058,1160,70,47.5325,-122.073
740000,5,2.75,3050,7520,3050,0,47.5245,-122.184
450000,5,2.75,2710,6220,2710,0,47.3555,-122.061
455000,4,2.5,2090,4400,2090,0,47.5403,-122.286
292500,3,2.5,1440,1068,1160,280,47.5393,-122.361
650000,3,2.5,2500,51836,1510,990,47.4694,-121.989
530000,4,2.75,2740,7872,2740,0,47.4954,-122.172
829995,5,3.25,3360,6120,3360,0,47.607,-122.053
395000,4,2.75,2280,5013,2280,0,47.7333,-121.976
859990,4,2.75,3520,5500,3520,0,47.6181,-122.056
342500,2,1.5,1320,826,1100,220,47.5879,-122.304
743000,4,2.75,3410,5838,3410,0,47.6931,-122.022
345000,3,2.25,2730,9388,1390,1340,47.3785,-122.185
443000,3,2.5,1780,2778,1530,250,47.5487,-122.372
260000,3,2.5,1427,4337,1427,0,47.3857,-122.162
810000,4,2.5,2910,6555,2910,0,47.6659,-122.172
570000,4,2.75,3250,5600,3250,0,47.4806,-122.125
1.5631E+06,5,3.5,3630,8100,3630,0,47.5951,-122.2
840000,2,2.5,1680,975,1680,0,47.6321,-122.361
950000,3,2.5,2280,2296,1890,390,47.6256,-122.299
572800,3,2.5,3310,4682,2380,930,47.5201,-121.885
305000,3,3,1290,1112,1290,0,47.7282,-122.296
1.695E+06,5,4.75,3940,7067,3230,710,47.6232,-122.205
445000,4,2.5,2170,6000,1630,540,47.5589,-122.365
801000,4,3.5,3290,8059,3290,0,47.5573,-122.02
711000,3,2.5,2550,5376,2550,0,47.6647,-122.083
268500,3,2.25,1140,977,850,290,47.5439,-122.375
320000,4,2.5,2300,3825,2300,0,47.3594,-122.082
500000,4,3.25,2670,5001,1640,1030,47.5666,-122.293
631625,4,2.5,2440,6651,2440,0,47.6971,-122.371
850000,2,2.5,1611,2210,1611,0,47.6291,-122.347
600000,3,3.5,2710,3290,1650,1060,47.5367,-122.072
988500,3,2.75,2015,16807,2015,0,47.45,-122.377
430236,4,3.25,3444,5166,2714,730,47.2966,-122.348
1.26652E+06,3,2.5,3060,9576,3060,0,47.5928,-122.199
689500,4,2.5,2050,2772,2050,0,47.5431,-122.011
175003,3,1.5,1390,1882,1390,0,47.5667,-122.297
459000,2,2.5,1240,1249,1240,0,47.6718,-122.386
1.18E+06,4,3.25,3750,74052,3750,0,47.658,-122.006
358000,3,3.25,1410,1442,1360,50,47.7183,-122.317
447055,4,2.5,2448,4949,2448,0,47.3428,-122.179
415000,3,2.75,2600,64626,2600,0,47.7185,-121.405
1.21E+06,4,3.25,3330,9000,2870,460,47.6836,-122.208
495000,2,2.25,1160,1010,1000,160,47.6207,-122.301
479000,2,2.25,1330,1380,1060,270,47.577,-122.41
1.898E+06,3,2.5,2830,4334,2830,0,47.6318,-122.071
249900,3,2.5,1610,3517,1610,0,47.4496,-122.189
1.465E+06,4,2.5,2800,4000,2800,0,47.6695,-122.339
1.037E+06,5,3.75,4570,10194,4570,0,47.718,-122.161
897000,4,2.5,2820,6120,2820,0,47.6911,-122.293
1.1E+06,4,2.5,2570,9470,2570,0,47.6548,-122.19
685000,3,2.25,1710,1193,1140,570,47.6173,-122.31
295000,3,1.5,1220,3286,1220,0,47.7168,-122.189
619000,3,2.25,1650,946,1650,0,47.6536,-122.354
439108,2,1.5,1130,1340,910,220,47.5761,-122.41
260000,3,2.25,1489,2800,1489,0,47.3452,-122.215
279000,5,2.5,2690,5557,2690,0,47.4914,-122.253
380000,3,2.25,1530,1305,1116,414,47.7034,-122.357
287000,3,2.5,1600,6315,1600,0,47.2611,-122.198
377000,2,1.5,1000,1251,930,70,47.6529,-122.384
649950,4,3.5,2440,3012,2440,0,47.6923,-122.392
445000,3,2.5,1260,1102,1260,0,47.675,-122.387
605000,3,2.5,1660,1692,1610,50,47.6801,-122.322
475000,3,2.25,1190,1137,960,230,47.677,-122.325
399000,3,3,1520,1884,1520,0,47.7176,-122.284
718000,5,2.75,3250,8100,3250,0,47.7133,-122.311
1.4E+06,4,3.25,4700,9160,2520,2180,47.5744,-122.406
341000,3,2.5,1480,1663,1180,300,47.5443,-122.375
818000,2,2.5,2380,9374,2380,0,47.7095,-122.019
759000,3,2.25,1640,1873,1640,0,47.6196,-122.297
547500,3,3.5,1650,2262,1650,0,47.6823,-122.347
2.7E+06,5,4.75,5305,8401,3745,1560,47.6864,-122.215
358000,2,2.5,1278,987,1002,276,47.5532,-122.381
412000,3,2.5,1200,813,1200,0,47.5894,-122.315
245000,2,1.5,690,1058,690,0,47.6951,-122.343
460940,4,2.5,3202,4964,3202,0,47.3412,-122.179
321000,3,2.25,1347,1292,1347,0,47.7306,-122.291
633634,4,3.5,2960,6000,2960,0,47.5183,-121.886
290000,1,0.75,740,1284,740,0,47.6741,-122.406
445000,2,2.25,1200,1137,1200,0,47.6715,-122.392
887250,5,3.5,4320,7502,3500,820,47.5235,-122.168
739000,3,2.5,2310,7348,2310,0,47.7116,-122.019
429900,3,2,1490,1286,1490,0,47.57,-122.288
459000,3,2,1480,800,1000,480,47.5492,-122.387
240000,3,2.25,1481,2820,1481,0,47.3457,-122.217
566950,3,3,1730,1902,1730,0,47.6944,-122.377
1.04E+06,4,3.5,3900,8391,3900,0,47.6979,-122.205
343000,3,3.5,1130,1449,1130,0,47.6968,-122.348
572115,4,3.25,3230,4838,3230,0,47.3559,-122.023
918000,5,3.5,3920,5150,2820,1100,47.6638,-122.084
555000,2,1.5,1190,1361,1190,0,47.6161,-122.302
399440,4,2.5,2311,4396,2311,0,47.3276,-122.163
450000,3,2.5,1810,914,1380,430,47.5732,-122.387
648000,4,2.5,3290,6203,3290,0,47.5441,-121.86
580000,4,2.5,3250,5000,3250,0,47.4988,-122.148
415000,4,2.5,2544,4071,2544,0,47.341,-122.179
527500,3,2.5,1380,1389,1380,0,47.6427,-122.327
384000,3,2.25,1430,800,1140,290,47.5477,-122.388
692000,3,2.5,3490,28213,2242,1248,47.365,-122.456
455000,2,1.5,910,966,820,90,47.627,-122.361
1.28E+06,4,3.25,3080,4120,2380,700,47.6845,-122.359
415000,3,2.5,2280,6031,2280,0,47.7322,-121.966
975000,3,2.5,1660,1344,1660,0,47.644,-122.327
799950,4,2.5,3320,7429,3320,0,47.7189,-122.225
545000,5,4,1680,7268,1370,310,47.5571,-122.356
429900,4,3.5,2584,5005,2584,0,47.296,-122.35
275000,3,2.5,2217,8019,2217,0,47.2776,-122.251
498000,3,2.5,2480,4136,2480,0,47.493,-122.147
754950,3,2.5,2610,7256,2610,0,47.695,-122.18
895000,4,3,3240,5562,3240,0,47.5919,-121.975
580000,4,3.25,3569,8327,3569,0,47.4595,-122.208
379900,4,2.5,3181,5831,3181,0,47.2716,-122.297
245000,4,2.5,1921,4888,1921,0,47.2689,-122.24
417000,3,2.5,1570,4926,1570,0,47.5342,-121.842
555000,3,2.5,1940,3211,1940,0,47.5644,-122.093
555000,3,2.5,1940,3211,1940,0,47.5644,-122.093
353000,4,2.5,2210,13721,2210,0,47.3122,-122.039
539000,3,2.25,1280,1187,1080,200,47.6651,-122.368
434900,3,2,1520,5040,1520,0,47.777,-122.362
325000,2,2.25,1230,1078,1160,70,47.5324,-122.073
650000,3,2.5,1480,2159,1480,0,47.6533,-122.341
379950,4,2.5,2612,5850,2612,0,47.3751,-122.189
700000,3,2.5,2350,4975,2350,0,47.5418,-122.01
675000,3,2.5,1300,1590,1100,200,47.6384,-122.343
379000,4,1.5,2020,7560,2020,0,47.502,-122.146
571000,3,2.5,2140,2867,1960,180,47.5357,-122.073
475000,3,2.25,1380,1621,1140,240,47.678,-122.375
769900,4,3.5,2730,3047,2400,330,47.5797,-122.391
633000,4,3.5,4220,5817,2910,1310,47.5392,-121.862
635000,3,2.5,1570,1433,1570,0,47.6858,-122.336
1.238E+06,4,3.5,4670,6000,3820,850,47.5414,-121.994
524000,3,2.25,1370,1007,1330,40,47.6682,-122.361
485000,4,3.5,3273,5115,2671,602,47.4477,-122.204
1.03E+06,3,4,3880,13095,3700,180,47.6996,-122.233
650000,3,3.5,1494,1262,1494,0,47.6826,-122.324
754842,3,2.5,2930,5641,2930,0,47.71,-122.113
428900,4,2.5,2598,5553,2598,0,47.3412,-122.178
329900,3,2.5,2242,4995,2242,0,47.2595,-122.202
1.03529E+06,4,2.5,2830,5932,2830,0,47.6479,-122.408
544999,4,2.5,2710,6937,2710,0,47.5153,-121.871
449950,4,2.75,2320,4344,2320,0,47.4862,-122.163
635000,4,2.5,2720,7991,2720,0,47.7168,-122.331
599000,3,1.75,1650,1180,1650,0,47.6638,-122.319
478000,3,3.25,1430,1348,1160,270,47.6743,-122.374
388000,4,2.5,2090,5040,2090,0,47.4797,-122.23
809950,4,3.5,3660,4903,2760,900,47.7184,-122.156
1.06E+06,4,3.5,4220,8417,4220,0,47.5869,-122.054
659000,2,2.5,1450,1213,1110,340,47.6692,-122.372
971971,4,3.75,3460,6738,3460,0,47.506,-122.145
389000,3,2.5,1350,874,1270,80,47.5491,-122.387
355000,4,2.75,3000,5470,3000,0,47.3613,-122.038
551500,4,2.5,2950,10003,2950,0,47.489,-122.14
417838,4,2.5,2530,5048,2530,0,47.3559,-122.063
1.75E+06,4,4.5,4650,7660,3640,1010,47.6349,-122.198
399950,2,1,710,1131,710,0,47.6413,-122.329
740000,4,2.5,3050,8000,3050,0,47.7465,-122.231
335000,3,2.5,1150,683,1150,0,47.5323,-122.071
2.25E+06,5,5.25,3410,8118,3410,0,47.6295,-122.236
667000,3,1.75,1370,1921,1370,0,47.6595,-122.351
920000,4,2.5,3540,7009,3540,0,47.6749,-122.176
368000,3,2.5,1370,1350,1010,360,47.5534,-122.382
307000,4,2.5,1714,3080,1714,0,47.429,-122.188
550000,4,2.75,3650,4534,2940,710,47.7397,-122.224
594491,4,2.5,2990,6037,2990,0,47.4766,-121.735
460458,4,2.5,3284,6516,3284,0,47.3393,-122.181
859000,4,2.25,3550,13900,1830,1720,47.5681,-122.127
399950,3,3,1860,2875,1710,150,47.5511,-122.373
547500,3,3.25,1720,1977,1360,360,47.6127,-122.299
310000,3,2.5,2540,4775,2540,0,47.3341,-122.052
939000,4,2.75,3270,12880,3270,0,47.6679,-122.172
329900,2,2.5,980,1021,980,0,47.6844,-122.387
436000,3,2.5,1150,1193,1020,130,47.6684,-122.365
320000,3,2.5,1820,1855,1570,250,47.4643,-122.346
375000,3,2.5,1580,3825,1580,0,47.5458,-122.369
392137,3,2,1460,3696,1460,0,47.6861,-122.013
520000,4,2.5,2900,4950,2900,0,47.7717,-122.236
535000,5,2.75,2620,6389,2620,0,47.77,-122.236
407000,2,2.5,1340,999,940,400,47.5655,-122.386
424950,4,3.25,3266,5398,3266,0,47.2975,-122.35
290000,2,1.5,1076,1060,1076,0,47.7167,-122.298
399000,3,3.25,1680,1478,1360,320,47.5674,-122.369
439990,3,2.5,1930,1348,1300,630,47.6513,-122.384
635000,4,2.5,2880,3091,1940,940,47.5711,-122.286
635000,4,2.25,2240,5000,2240,0,47.6212,-122.058
351000,3,2.5,2594,4455,2594,0,47.3054,-122.276
437500,2,1.5,1210,1232,1210,0,47.6712,-122.39
919204,4,3.5,3760,5000,2860,900,47.6826,-122.394
923990,4,2.5,3600,6055,3600,0,47.7053,-122.126
639888,4,2.5,2050,2772,2050,0,47.5421,-122.011
675000,3,3.25,1510,2064,1220,290,47.6398,-122.345
899900,4,2.5,2580,3909,2580,0,47.6852,-122.21
252000,3,2.5,1670,4020,1670,0,47.53,-122.268
925000,4,2.5,3190,10034,3190,0,47.6379,-122.111
552000,3,2.5,1280,1920,1280,0,47.6621,-122.324
388500,4,2.5,2718,6197,2718,0,47.3255,-122.164
548000,2,2,1370,1878,1370,0,47.6721,-122.387
254950,3,2.5,1794,4769,1794,0,47.3052,-122.283
1.2375E+06,4,4.5,5120,41327,3290,1830,47.7009,-122.059
629000,3,2.5,2160,1912,1970,190,47.5642,-122.292
734000,4,2.5,2180,7204,2180,0,47.7221,-122.352
309000,3,2.25,1490,1294,1220,270,47.5569,-122.363
554950,3,2.5,2950,10254,2950,0,47.4888,-122.14
785000,3,2.75,2990,207781,2990,0,47.662,-121.944
550000,4,2.5,2700,5150,2700,0,47.5071,-122.148
1.01E+06,4,3.5,3130,5000,3130,0,47.5656,-122.403
1.575E+06,3,2,3620,14250,3220,400,47.5767,-122.225
309000,5,2.75,2481,4045,2481,0,47.2602,-122.284
328423,3,2.5,1730,3600,1730,0,47.5019,-122.34
345000,3,1.5,1420,1192,1140,280,47.5881,-122.304
660000,5,3.5,3160,5175,3160,0,47.755,-122.216
385000,3,3.25,1320,1327,1040,280,47.6506,-122.383
459000,2,2.25,1010,1107,710,300,47.6363,-122.371
248000,3,2.5,1870,4046,1870,0,47.342,-122.059
1.481E+06,4,3.5,5220,15411,3550,1670,47.592,-122.085
379000,4,2.5,2260,5824,2260,0,47.3496,-122.042
2.945E+06,5,4.5,4340,5722,4340,0,47.6715,-122.406
395000,2,2.25,1620,1841,1540,80,47.5483,-122.004
535000,3,2.5,2280,2289,1880,400,47.5375,-122.073
970000,5,3.5,3400,9804,2550,850,47.543,-122.266
205000,2,1.5,830,1020,830,0,47.5604,-122.363
310000,4,2.5,2310,7384,2310,0,47.3737,-122.165
334500,2,1.5,830,1858,830,0,47.5828,-122.314
995000,5,3.25,4130,7197,4130,0,47.6022,-122.06
370228,4,3,2050,4000,2050,0,47.3525,-122.275
383000,4,2.5,2050,4953,2050,0,47.3448,-122.024
384500,3,2.5,1600,2610,1600,0,47.5344,-122.068
865000,5,2.5,3190,8160,3190,0,47.7246,-122.363
1.051E+06,4,3.75,3860,5474,3860,0,47.5396,-121.995
502000,4,2.5,2040,5616,2040,0,47.7737,-122.238
1.75E+06,4,3.5,3845,8400,3845,0,47.6354,-122.198
569995,4,2.5,2650,6875,2650,0,47.479,-122.124
749950,4,2.5,3430,64441,3430,0,47.7694,-122.064
550000,3,2.5,2430,5400,2430,0,47.6062,-122.057
525000,3,3.5,2876,5086,2360,516,47.7511,-122.173
516000,4,3.5,2550,8698,2550,0,47.5216,-121.869
1.35E+06,4,3.75,4100,61419,4100,0,47.5626,-122.005
440000,4,2.5,2730,4526,2730,0,47.491,-122.153
660000,3,2.5,1780,1729,1080,700,47.6594,-122.355
261950,3,2.5,1880,5000,1880,0,47.3359,-122.054
551000,5,3.75,3090,4943,3090,0,47.4594,-122.133
665000,3,3.5,2460,14155,1900,560,47.7743,-122.279
610000,4,3.5,2910,5260,2910,0,47.5168,-121.883
645000,4,3.5,2910,5260,2910,0,47.5168,-121.883
536751,3,1.75,1930,6360,1930,0,47.5181,-121.885
260000,3,2.25,1413,3403,1413,0,47.4196,-122.193
1.312E+06,3,3.25,4030,6300,3630,400,47.6664,-122.276
429900,4,3.25,2880,5929,2880,0,47.2752,-122.349
535000,4,2.75,2360,15100,2360,0,47.5117,-122.365
462550,2,1.75,1070,1276,1070,0,47.6719,-122.39
602000,3,3.25,1460,1367,1460,0,47.6485,-122.334
730000,4,2.75,3800,9606,3800,0,47.7368,-122.208
300500,2,1.5,1190,801,1190,0,47.5212,-122.358
675000,5,2.5,3200,6455,3200,0,47.5446,-121.862
415000,3,2.25,1970,2377,1680,290,47.5631,-122.297
614000,3,2.5,2830,5831,2830,0,47.7744,-122.224
385000,4,2.5,2630,5701,2630,0,47.375,-122.16
594000,4,2.75,2720,4613,2720,0,47.7352,-122.223
860000,4,2.75,3160,8097,3160,0,47.6709,-122.166
1.1045E+06,4,4,3770,8899,2940,830,47.6476,-122.079
775000,4,2.75,3500,6226,3500,0,47.6846,-122.045
430760,5,2.75,2710,4685,2710,0,47.3555,-122.062
755000,2,2.5,2170,6361,2170,0,47.7109,-122.017
640000,2,2.25,1540,958,1540,0,47.6179,-122.318
613500,3,3.25,1876,1531,1876,0,47.6864,-122.265
780000,4,3.5,3720,213073,3720,0,47.3216,-121.94
550000,4,2.5,3148,9612,3148,0,47.3994,-122.311
789500,4,3.25,3240,4852,3240,0,47.695,-122.022
592000,5,3.5,3340,5000,2580,760,47.5168,-121.871
454950,4,2.5,2413,5701,2413,0,47.3731,-122.159
475000,4,2.5,2500,4500,2500,0,47.4928,-122.149
659000,2,1.75,1180,904,780,400,47.6396,-122.329
570000,4,2.5,2890,5801,2890,0,47.7349,-122.238
347500,5,3,2230,6551,1330,900,47.487,-122.32
205000,4,2.5,1767,4500,1767,0,47.2607,-122.25
380000,3,3.25,1450,1468,1100,350,47.5664,-122.37
718000,5,2.75,2930,7663,2930,0,47.5308,-122.184
515805,5,2.75,2710,4136,2710,0,47.4786,-122.123
1.02928E+06,4,3.25,3600,18645,3000,600,47.5294,-122.154
437718,3,2.5,1800,3265,1800,0,47.5338,-121.841
450000,4,2.5,2290,5515,2290,0,47.5518,-122.357
515000,3,2.5,1510,1178,1060,450,47.6181,-122.301
204000,2,2.5,1090,13444,1090,0,47.4166,-122.319
360000,3,2,1270,1323,1270,0,47.6934,-122.342
550000,3,2.25,1540,1005,1540,0,47.6827,-122.346
650880,3,2.5,2930,6050,2930,0,47.5151,-121.883
1.78995E+06,5,3.75,4360,8504,3530,830,47.6936,-122.19
895900,4,3.5,3640,4983,2790,850,47.5619,-122.027
585000,4,2.5,2430,4747,2430,0,47.5285,-122.031
380000,3,2.25,1520,1464,1240,280,47.543,-122.375
565997,5,2.75,2730,5820,2730,0,47.4856,-122.154
459000,3,3,2440,2076,1930,510,47.5476,-122.37
550000,3,3.75,1580,1303,1340,240,47.5875,-122.315
500000,3,2.25,1420,983,1420,0,47.6533,-122.346
461500,5,3.25,2820,3275,2230,590,47.5339,-122.284
2.15E+06,4,5.5,5060,10320,5060,0,47.6245,-122.21
790000,4,2.5,2650,5000,2650,0,47.5605,-122.396
735000,3,2.25,1490,1212,1040,450,47.6226,-122.313
588000,4,2.5,3060,7710,3060,0,47.4828,-122.136
724500,3,3.25,3240,4185,2770,470,47.5794,-122.03
749000,3,2.75,2820,5348,2820,0,47.7073,-122.118
720000,5,3.5,4140,7642,4140,0,47.591,-122.008
250000,2,1.5,982,846,806,176,47.7034,-122.345
790000,3,2.75,2460,3600,2460,0,47.5409,-121.994
392440,4,2.5,2547,4800,2547,0,47.2592,-122.194
280000,4,2.25,1834,7460,1834,0,47.3568,-122.163
1.333E+06,4,4.5,3130,5126,2450,680,47.6239,-122.29
649000,4,2.5,2730,4847,2730,0,47.549,-122.374
457000,2,2.5,1380,1329,1050,330,47.6903,-122.37
2.225E+06,4,4.25,4700,10800,3910,790,47.6882,-122.214
453000,3,3,2330,4284,1920,410,47.5547,-122.308
329780,3,2.5,1730,3600,1730,0,47.5014,-122.34
1.05E+06,2,2.5,2350,2390,2000,350,47.5999,-122.286
771005,5,4.5,4000,6713,4000,0,47.5254,-121.886
1.3E+06,3,2.5,3350,7752,2180,1170,47.6263,-122.099
607500,3,3.25,1530,1612,1530,0,47.6706,-122.378
278000,2,2.25,1610,1968,1610,0,47.5184,-122.196
475000,4,2.75,2620,6178,2620,0,47.4823,-121.771
270000,3,2,1300,1920,850,450,47.5183,-122.376
1.302E+06,4,3.5,3590,5334,3140,450,47.6763,-122.267
778983,4,2.5,2490,5647,2490,0,47.7043,-122.114
221000,3,2.5,1320,1780,880,440,47.528,-122.269
338800,4,2.25,1800,2752,1800,0,47.5165,-122.346
834995,5,1.5,3360,5225,3360,0,47.6072,-122.053
550000,4,2.5,3220,9328,3220,0,47.7273,-121.958
575000,3,3.5,2514,1559,2024,490,47.7044,-122.209
649000,4,2.75,3130,9711,3130,0,47.4823,-122.124
545000,4,2.5,2720,4738,2720,0,47.515,-121.869
625000,2,2.25,1390,916,1165,225,47.6168,-122.314
1.042E+06,4,4.5,4920,270236,3820,1100,47.4695,-121.775
611000,3,2.5,2134,1984,2134,0,47.5402,-122.027
300000,3,2.5,1741,5701,1741,0,47.379,-122.184
577000,3,2.5,2560,5238,2560,0,47.6887,-122.04
349990,4,2.5,2220,3561,2220,0,47.3561,-122.063
650000,3,2.5,1910,4363,1910,0,47.5482,-121.996
378000,2,1.5,980,853,820,160,47.5925,-122.295
313200,3,2.5,1950,4197,1950,0,47.3613,-122.081
1.20669E+06,5,4.25,4150,12015,4150,0,47.5816,-122.021
252500,2,1.5,1110,986,950,160,47.5427,-122.272
308000,3,2.5,1250,1150,1080,170,47.5582,-122.363
803100,4,2.5,3310,5404,3310,0,47.6635,-122.083
415000,4,2.5,2020,5501,2020,0,47.4937,-122.15
785000,4,3.5,3310,4850,3310,0,47.6954,-122.022
499950,4,2.5,2798,4473,2798,0,47.4295,-122.205
216000,4,2.5,1847,8000,1847,0,47.2874,-122.257
